WigleWifi-1.6,appRelease=2.104,model=SM-A546B,release=16,device=a54x,display=BP2A.250605.031.A3.A546BXXSIEZB7,board=s5e8835,brand=samsung,star=Sol,body=3,subBody=0
f8:c6:50:3f:60:64,hsgast,[ESS],2026-03-25 13:40:23,11,2462,-90,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:60:65,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,11,2462,-90,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3e:71:0e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,52,5260,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:3b:33:04,hsgast,[ESS],2026-03-25 13:40:23,11,2462,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:3b:33:05,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,11,2462,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3e:71:0a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,52,5260,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:3b:33:02,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:23,11,2462,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:3b:33:03,hsweb,[ESS],2026-03-25 13:40:23,11,2462,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:3b:33:01,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,11,2462,-84,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:1a:24,hsgast,[ESS],2026-03-25 13:40:23,1,2412,-79,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:1a:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,1,2412,-78,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:1a:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:23,1,2412,-78,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:39:77:6b,hsgast,[ESS],2026-03-25 13:40:23,100,5500,-86,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:39:77:6a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,100,5500,-86,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:39:77:6d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:23,100,5500,-86,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:39:77:6c,hsweb,[ESS],2026-03-25 13:40:23,100,5500,-86,48.878541901987866,8.717511157006843,419,4,,,WIFI
20:cc:27:39:77:6e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,100,5500,-86,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:27:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:23,64,5320,-69,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:27:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:23,64,5320,-69,48.878541901987866,8.717511157006843,419,4,,,WIFI
f8:c6:50:3f:27:2c,hsweb,[ESS],2026-03-25 13:40:26,64,5320,-61,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:2b,hsgast,[ESS],2026-03-25 13:40:26,64,5320,-61,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:2a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,64,5320,-61,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:9e:a1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:9e:a2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:1a:8a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,100,5500,-84,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:9e:a3,hsweb,[ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:1a:8b,hsgast,[ESS],2026-03-25 13:40:26,100,5500,-84,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:9e:a4,hsgast,[ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:9e:a5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:1a:8c,hsweb,[ESS],2026-03-25 13:40:26,100,5500,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:1a:8d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:26,100,5500,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:1a:8e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,100,5500,-84,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:94:e4,hsgast,[ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:94:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:94:e2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-86,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3e:94:e3,hsweb,[ESS],2026-03-25 13:40:26,6,2437,-90,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-71,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:24,hsgast,[ESS],2026-03-25 13:40:26,6,2437,-71,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-71,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,6,2437,-71,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:26,64,5320,-61,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:26,64,5320,-61,48.878551242836686,8.717535994993213,419,3,,,WIFI
f8:c6:50:3f:27:2c,hsweb,[ESS],2026-03-25 13:40:30,64,5320,-55,48.87855889035809,8.717576315456018,418,4,,,WIFI
84:3d:c6:0a:50:f1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:2b,hsgast,[ESS],2026-03-25 13:40:30,64,5320,-55,48.87855889035809,8.717576315456018,418,4,,,WIFI
84:3d:c6:0a:50:f2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:2a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,64,5320,-55,48.87855889035809,8.717576315456018,418,4,,,WIFI
84:3d:c6:0a:50:f3,hsweb,[ESS],2026-03-25 13:40:30,6,2437,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
00:77:8d:23:c2:e1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,1,2412,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
00:77:8d:23:c2:e2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,1,2412,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:1a:8a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-72,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:1a:8b,hsgast,[ESS],2026-03-25 13:40:30,100,5500,-73,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:1a:8c,hsweb,[ESS],2026-03-25 13:40:30,100,5500,-73,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:1a:8d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-73,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:1a:8e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-73,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:20:4b,hsgast,[ESS],2026-03-25 13:40:30,52,5260,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
e0:bb:9e:a1:39:89,EB8D98B3-EE81fIZPYp1AOGh,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,11,2462,-80,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:25,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-59,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:24,hsgast,[ESS],2026-03-25 13:40:30,6,2437,-59,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:23,hsweb,[ESS],2026-03-25 13:40:30,6,2437,-59,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:22,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-59,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:4e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:21,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-59,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:4c,hsweb,[ESS],2026-03-25 13:40:30,100,5500,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:4d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:4a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,100,5500,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:4b,hsgast,[ESS],2026-03-25 13:40:30,100,5500,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
84:3d:c6:0a:50:f4,hsgast,[ESS],2026-03-25 13:40:30,6,2437,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
84:3d:c6:0a:50:f5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,6,2437,-90,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:2e,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:30,64,5320,-55,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3f:27:2d,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:30,64,5320,-55,48.87855889035809,8.717576315456018,418,4,,,WIFI
f8:c6:50:3e:6e:45,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,11,2462,-84,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:a1:e2,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:38,1,2412,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:6e:43,hsweb,[ESS],2026-03-25 13:40:38,11,2462,-84,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:6e:44,hsgast,[ESS],2026-03-25 13:40:38,11,2462,-82,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
84:3d:c6:0a:50:fd,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:38,36,5180,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
84:3d:c6:0a:50:fe,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,36,5180,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
84:3d:c6:0a:50:fa,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,36,5180,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
84:3d:c6:0a:50:fb,hsgast,[ESS],2026-03-25 13:40:38,36,5180,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
84:3d:c6:0a:50:fc,hsweb,[ESS],2026-03-25 13:40:38,36,5180,-86,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:1a:81,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,1,2412,-80,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:1a:82,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:38,1,2412,-82,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:1a:83,hsweb,[ESS],2026-03-25 13:40:38,1,2412,-82,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:1a:84,hsgast,[ESS],2026-03-25 13:40:38,1,2412,-82,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:a1:e3,hsweb,[ESS],2026-03-25 13:40:38,1,2412,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:a1:e4,hsgast,[ESS],2026-03-25 13:40:38,1,2412,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:20:4a,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,52,5260,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3e:a1:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,1,2412,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
f8:c6:50:3f:1a:85,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:38,1,2412,-82,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
10:63:c8:bc:6b:27,W2.3.06,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][MFPC],2026-03-25 13:40:38,36,5180,-90,48.878553412290294,8.717625293630203,415,3.5,,,WIFI
fa:25:51:6d:98:c8,DIRECT-1GKCrEB643AC5GOKG,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][MFPC],2026-03-25 13:40:46,11,2462,-80,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:a1:e1,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:46,1,2412,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
00:77:8d:23:c2:e3,hsweb,[ESS],2026-03-25 13:40:46,1,2412,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
00:77:8d:23:c2:e4,hsgast,[ESS],2026-03-25 13:40:46,1,2412,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
9e:2a:6f:d6:49:a8,SK-Gast,[WPA2-PSK+FT/PSK-CCMP-128][RSN-PSK+FT/PSK-CCMP-128][ESS],2026-03-25 13:40:46,6,2437,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
00:77:8d:23:c2:e5,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:46,1,2412,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:94:ea,eduroam,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:46,132,5660,-90,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:94:ed,nao,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:46,132,5660,-90,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:94:ee,hsx,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2026-03-25 13:40:46,132,5660,-90,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:94:eb,hsgast,[ESS],2026-03-25 13:40:46,132,5660,-90,48.878570956482406,8.7176830937081,412,4,,,WIFI
f8:c6:50:3e:94:ec,hsweb,[ESS],2026-03-25 13:40:46,132,5660,-90,48.878570956482406,8.7176830937081,412,4,,,WIFI
a2:2a:6f:d6:49:a8,SK-TD,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2026-03-25 13:40:46,6,2437,-86,48.878570956482406,8.7176830937081,412,4,,,WIFI
